id,ra_deg,dec,mag,ci,spect,lum,proper,dist,x,y,z
13445,43.3972,-22.3763,5.93,1.041,G8/K0III,46.0469,,111.6071,74.9885,70.9061,-42.4875
13456,43.4275,38.3375,5.34,0.423,F4Vvar,31.798,,70.6714,40.2576,38.1064,43.8369
13485,43.527,-50.8714,6.22,1.571,K4III,348.6583,,350.8772,160.5448,152.4949,-272.1865
13497,43.5644,52.7625,3.93,0.758,G4III...,141.7751,,77.9423,34.1754,32.5043,62.0525
13620,43.9521,18.3316,5.76,1.452,M6IIIvar,50.2111,,107.7586,73.6407,70.9951,33.8919
13631,43.9868,61.5211,5.59,0.445,F4V,3.6074,,26.7094,9.1635,8.845,23.4774
13645,44.0574,8.3816,5.97,0.478,F7IV,6.5826,,42.9738,30.553,29.5639,6.2641
13666,44.1027,64.3324,6.17,1.994,K3Ibvar,1449.4392,,699.3007,217.5114,210.8032,630.2954
13667,44.1069,-8.8981,3.89,1.088,K1III-IV,42.4229,Azha,41.8585,29.6945,28.7828,-6.4746
13668,44.1089,18.0231,5.58,0.471,F6V,6.3797,,35.3482,24.1353,23.396,10.9368
13679,44.1388,47.164,6.05,1.305,K3III:,337.9092,,319.4888,155.8899,151.2724,234.2821
13683,44.1559,-3.7123,5.16,0.084,A3Vn,24.5697,,57.1755,40.9343,39.7457,-3.7019
13698,44.2111,51.2613,6.22,1.567,K5III,97.8138,,185.8736,83.3711,81.1062,144.9828
13722,44.2691,4.501,6.15,1.623,M4III,154.5966,,226.2443,161.5071,157.438,17.755
13734,44.3038,-29.8553,6.29,0.472,A2/A3V:+...,59.6486,,149.925,93.054,90.8195,-74.6343
13741,44.322,31.9342,5.1,-0.007,B9p...,76.3484,,98.0392,59.5244,58.1321,51.8574
13748,44.349,-23.8622,5.44,0.238,A5IV/V,13.2069,,47.6872,31.186,30.4852,-19.2913
13755,44.3859,-38.1909,6.41,-0.018,A0Vn,34.1665,,119.9041,67.3475,65.9192,-74.1348
13797,44.5097,38.6149,6.06,1.403,K3III,106.5614,,180.1802,100.3984,98.6947,112.4474
13800,44.5217,20.6687,5.8,0.415,F5IV,4.5878,,33.1675,22.1259,21.7595,11.7069
13801,44.5239,-23.606,5.82,1.334,K2III,169.0441,,203.252,132.7842,130.5955,-81.3913
13813,44.5653,-40.3047,2.88,0.128,A4III+...,149.9685,Acamar,49.4315,26.8574,26.453,-31.9749
13840,44.6753,-2.7829,5.22,0.014,A2IV,87.0162,,110.6195,78.569,77.6836,-5.3707
13845,44.6903,39.6627,4.68,0.065,A2Vn,105.4873,,94.9668,51.973,51.4142,60.6142
13849,44.6971,-9.7765,6.14,0.221,A2m,24.7286,,90.0901,63.1092,62.4454,-15.2978
13850,44.6991,-64.0713,4.98,0.126,A5III,72.3769,,90.3342,28.0762,27.7828,-81.241
13871,44.7653,35.1831,4.94,1.235,K2III,117.2735,,112.8668,65.4956,64.9613,65.0329
13873,44.7771,-28.9072,6.14,1.044,K1III,61.6595,,142.2475,88.3937,87.7085,-68.7614
13880,44.803,21.3404,4.63,0.048,A2Vs,127.2917,,101.9368,67.3684,66.9068,37.0957
13908,44.9007,-25.2741,5.69,0.427,F3V,4.9068,,32.6158,20.8913,20.819,-13.9253
13913,44.9096,-32.5072,6.32,0.002,A0V,40.439,,125.1564,74.7509,74.5154,-67.2597
13914,44.9161,41.0329,5.89,1.445,K2,151.6352,,198.8072,106.1975,105.8872,130.5155
13917,44.9215,-2.465,5.56,-0.072,B9.5V,64.2096,,111.1111,78.6022,78.3871,-4.7787
13920,44.9288,8.9074,4.71,-0.109,B6III,355.1403,,176.6784,123.5772,123.2703,27.3564
13931,44.9575,47.2207,5.47,0.869,G4p,138.2929,,156.4945,75.2123,75.1007,114.8631
13963,45.0495,38.1317,6.11,-0.057,B8Vn,127.409,,201.6129,112.0412,112.2351,124.4903
14002,45.1839,10.8704,5.93,1.593,K6,96.2055,,161.2903,111.6429,112.3619,30.4174
14006,45.212,-2.8786,6.11,1.751,M2III,203.9858,,255.102,179.4889,180.8221,-12.8113
14009,45.2175,52.3517,5.24,-0.049,B7V,138.1656,,140.647,60.5157,60.9769,111.3608
14026,45.2918,-7.663,5.75,1.043,K0II,43.0527,,99.3049,69.2368,69.9456,-13.242
14052,45.4067,-28.0916,5.88,0.794,G8/K0V,4.0142,,32.1958,19.9409,20.226,-15.1604
14070,45.4679,5.3362,6.24,1.041,K0,39.7741,,119.6172,83.525,84.9005,11.1243
14075,45.4756,26.4624,5.91,0.141,A3m,15.6027,,64.3501,40.3955,41.0717,28.675
14076,45.4838,-9.9614,5.84,1.092,G6III:,41.0771,,101.1122,69.8221,71.0114,-17.4909
14090,45.5386,-6.4945,6.2,0.598,G0IV-V,3.3144,,33.8983,23.5909,24.0387,-3.8342
14097,45.5642,-71.9025,5.51,-0.125,B8III/IV,135.5189,,157.7287,34.3027,34.985,-149.9257
14100,45.5699,4.0897,2.54,1.63,M2III,489.7788,Menkar,76.3942,53.3427,54.4145,5.4483
14109,45.5938,4.3529,5.62,-0.107,B7V,139.9587,,168.6341,117.6597,120.1242,12.7992
14112,45.5979,-23.6245,4.08,0.163,A4V,15.0107,,27.1739,17.4198,17.7872,-10.8897
14134,45.6761,-7.6855,5.32,0.941,K0II-III,42.7366,,81.1688,56.2043,57.5467,-10.8551
14153,45.7327,-46.975,5.81,1.304,K2/K3III,278.7405,,259.7403,123.7043,126.9095,-189.8848
14198,45.8756,28.2699,6.38,0.306,F0V,5.1665,,45.977,28.1921,29.0672,21.7759
14206,45.9036,-59.7378,5.12,0.349,F0IV,14.696,,43.4028,15.2209,15.7087,-37.4882
14230,45.9864,47.8485,6.48,0.301,F0,25.4918,,106.9519,49.8711,51.6186,79.2912
14257,46.0688,-7.6009,5.26,0.193,A8V,11.8468,,41.5628,28.5827,29.6694,-5.4976
14279,46.1586,1.8636,6.05,1.045,K0III,57.6501,,131.9261,91.3322,95.1027,4.2903
14282,46.1694,15.856,6.37,1.4,K3III,64.3873,,161.5509,107.6219,112.107,44.1391
14292,46.1991,53.5064,2.91,0.716,G8III+...,332.0473,,74.5712,30.697,32.0095,59.9496
14318,46.294,38.8403,3.32,1.528,M3IIIvar,364.0827,,94.3396,50.7722,53.119,59.1652
14319,46.2971,-8.2742,6.3,1.02,K0,51.9039,,140.4494,96.0291,100.4784,-20.2123
14329,46.3376,40.5822,6.06,1.011,K0III,50.8628,,124.533,65.2985,68.4207,81.0135
14340,46.3612,25.2552,5.45,-0.031,B7Vn,157.181,,165.2893,103.1648,108.1869,70.5207
14346,46.3851,56.7057,4.77,1.018,K0II-III,45.0817,,64.7249,24.5089,25.7235,54.1011
14356,46.4173,56.069,6.1,1.049,G9III,18.8799,,77.2798,29.7388,31.2477,64.1198
14381,46.533,79.4185,5.49,1.569,F7IV comp SB,248.8857,,211.8644,26.7644,28.2364,208.2616
14403,46.5987,13.1873,5.64,1.087,K3III,44.5862,,96.0615,64.2637,67.9538,21.9149
14420,46.6395,-6.0886,5.23,1.575,M3III,137.7844,,139.8601,95.4843,101.1115,-14.8343
14466,46.8292,64.0576,5.89,-0.02,B9V,138.1656,,189.7533,56.794,60.5413,170.6327
14478,46.857,17.88,6.13,-0.123,B1.5V,200.2627,,255.102,166.019,177.1449,78.3225
14485,46.8831,-78.9892,5.67,0.298,F2II-III,32.2404,,82.85,10.8154,11.5507,-81.3248
14508,46.9473,47.3087,6.38,0.122,A3Vnn,16.474,,82.1018,38.0036,40.6787,60.3463
14511,46.9541,-69.2649,6.12,1.011,K1III,32.5387,,102.3541,24.7356,26.4831,-95.7244
14515,46.9619,-27.8312,6.18,0.166,A3V,8.774,,54.6448,32.9803,35.3199,-25.5119
14530,47.016,52.2135,6.33,-0.019,B5V,132.1904,,227.2727,94.943,101.871,179.6135
14540,47.0422,40.9556,2.09,-0.003,B8V,96.5606,Algol,27.571,14.1894,15.2388,18.0721
14550,47.088,18.7951,6.24,1.56,M0III,153.1793,,234.7418,151.3072,162.7573,75.63
14571,47.1616,8.4711,6.28,1.026,G9III,33.7598,,112.2334,75.4786,81.4001,16.5331
14591,47.2258,62.3846,6.47,0.231,B1V:e,1416.4459,,793.6508,249.8344,270.0401,703.2373
14596,47.2651,49.6133,4.05,0.595,G0V,2.3206,,10.5407,4.6347,5.0165,8.0287
14614,47.3339,20.7611,6.41,1.241,K2,53.9014,,150.6024,95.4394,103.5495,53.3844
14632,47.3739,44.8575,3.79,0.98,K0III,31.7103,Misam,34.5662,16.5935,18.0288,24.3811
14641,47.4031,29.0771,5.74,0.115,B8III,461.3176,,323.6246,191.4344,208.2059,157.277
14684,47.5368,27.8198,6.42,0.014,A0V,64.1505,,165.0165,98.5291,107.6645,77.0118
14712,47.6127,26.8962,6.02,1.278,K3III,68.4857,,141.844,85.2788,93.4337,64.1668
14713,47.6135,-48.7342,6.11,1.118,K1III,56.5979,,134.4086,59.7612,65.4779,-101.0292
14721,47.6474,-23.7385,6.37,0.912,K0III,20.2675,,90.6618,55.9103,61.3315,-36.4972
14728,47.6616,11.8726,5.97,-0.061,B8V,66.3132,,136.4256,89.918,98.6858,28.0678
14761,47.772,-13.2643,6.36,0.614,F6III,267.6702,,327.8689,214.4763,236.3023,-75.2272
14778,47.8197,-16.025,6.25,1.167,K2III,75.5092,,165.5629,106.8499,117.9205,-45.7047
14781,47.8224,39.6116,4.61,1.115,K1III,97.3644,,88.3392,45.6943,50.4335,56.3233
14783,47.8282,-3.8116,6.08,1.67,M1III,225.5278,,264.5503,177.2144,195.6339,-17.5862
14785,47.8413,13.0478,6.11,1.038,K0IIIp,53.9511,,131.2336,85.808,94.7704,29.6279
14802,47.9073,19.7267,4.35,1.033,K2IIIvar,42.8943,Botein,52.0291,32.83,36.343,17.5616
14808,47.9284,81.4707,5.92,0.149,A7III-IV,14.4411,,62.1891,6.1803,6.8467,61.5013
14826,47.9844,74.3937,4.85,0.035,A2Vnn,25.704,,50.7099,9.1313,10.1357,48.8404
14843,48.0187,-28.9876,3.8,0.543,F8V,5.3309,Dalim,14.2369,8.3299,9.2574,-6.8995
14850,48.0398,42.3759,6.15,-0.099,B4V,121.2272,,200.4008,98.9842,110.0868,135.0685
14857,48.0594,27.257,5.78,-0.106,B9p Si,100.8324,,154.0832,91.548,101.8864,70.5673
14877,48.1072,-44.4197,5.92,0.44,F3V+...,6.7422,,42.4989,20.2686,22.5954,-29.7453
14878,48.11,47.7259,6.32,1.425,K5III,93.3254,,190.1141,85.3896,95.2017,140.6721
14879,48.1099,6.6609,5.55,1.011,K1IIIpe+...,280.0271,,230.9469,153.1634,170.7625,26.7881
14894,48.1381,-57.3215,5.71,2.419,C5II,468.1661,,321.5434,115.8557,129.2963,-270.6476
14917,48.1935,-1.1961,5.07,0.575,F8V,4.161,,22.5785,15.0479,16.8264,-0.4713
14935,48.2562,-35.9437,6.29,-0.076,B9IV/V,55.1061,,144.0922,77.6698,87.0406,-84.5807
14967,48.3495,48.177,5.93,0.972,G9III,50.2574,,116.5501,51.6512,58.0729,86.854
14987,48.4081,-29.8041,6.17,1.041,K1IICN...,46.4301,,125.1564,72.0922,81.2225,-62.2073
15072,48.7254,21.0444,4.87,-0.007,A1V,63.4454,,80.3859,49.4912,56.385,28.8659
15080,48.7357,42.5036,6.07,1.093,K2III,17.2663,,72.8863,35.4395,40.3908,49.2447
15087,48.7511,-26.1005,6.25,0.038,A1V,109.7489,,199.6008,118.1827,134.7668,-87.8136
15116,48.8352,30.5567,5.61,0.012,A1Vs,126.7068,,159.7444,90.5459,103.5579,81.2126
15153,48.9464,32.8567,6.3,0.366,F4Vwvar,7.8995,,54.7945,30.2302,34.7103,29.7282
15154,48.9499,57.1406,5.79,0.644,A0Ia,3235.9366,,877.193,312.5632,358.9281,736.8463
15156,48.9528,50.9559,6.46,0.1,A0,41.3428,,134.9528,55.8239,64.1113,104.8126
15159,48.9584,-8.8197,4.8,0.232,A5m,11.8577,Zibal,33.6474,21.8319,25.0779,-5.159
15163,48.9893,-77.3885,5.51,0.438,F4III,4.804,,29.7089,4.2565,4.8947,-28.9921
15165,49.0036,-5.9187,6.17,-0.018,B9V,120.5591,,201.6129,131.5555,151.3562,-20.7898
15166,49.0077,34.6885,6.25,0.29,A1m,10.2235,,60.9385,32.8682,37.8208,34.681
15171,49.0185,45.3461,6.15,1.674,M2III,322.4037,,326.7974,150.6278,173.3908,232.4724
15181,49.0509,50.9377,5.04,1.107,G5II,492.0395,,242.1308,100.0009,115.2443,188.0051
15192,49.0905,-5.7305,6.3,1.648,K5,553.605,,458.7156,298.896,344.9396,-45.8022
15203,49.1466,32.184,5.98,0.988,G8IV,63.9735,,134.5895,74.5106,86.159,71.6878
15206,49.149,-9.1547,6.14,0.407,F1V,3.5612,,34.1763,22.0698,25.5221,-5.4375
15244,49.2977,40.483,6.44,-0.027,B9p,90.2818,,197.6285,98.0254,113.9558,128.3048
15267,49.3608,-47.7517,5.84,1.228,K2III,98.992,,156.9859,68.7432,80.0931,-116.2069
15271,49.3814,65.6584,6.41,0.079,A3V,67.7954,,168.9189,45.3269,52.8491,153.9027
15285,49.4169,31.127,6.4,0.574,G0,1.7077,,26.6809,14.8582,17.3457,13.7924
15293,49.4385,-62.5753,5.53,0.641,G2V,0.7705,,12.0077,3.5963,4.2016,-10.6582
15296,49.4406,39.2834,5.97,0.056,A2IV,83.8687,,153.3742,77.1929,90.1919,97.1098
15300,49.4473,44.025,5.49,-0.06,B8V...,278.7405,,224.2152,104.8161,122.4954,155.8234
15315,49.4959,-66.9269,6.03,0.133,A3V,10.1859,,54.9451,13.9859,16.3731,-50.5498
15319,49.5108,-28.7971,5.93,0.337,F3V+...,14.3615,,62.3053,35.4521,41.5249,-30.013
15333,49.5496,-62.5064,5.24,0.6,G1V,1.0111,,12.0322,3.6038,4.2269,-10.6733
15344,49.5921,-22.5111,4.86,0.904,K0III,60.7575,,78.3085,46.8938,55.0846,-29.9814
15345,49.5934,-0.9303,5.62,1.05,K1IV,22.2024,,67.1592,43.5273,51.1326,-1.0904
15366,49.6572,50.2222,5.16,-0.073,B3V,286.8138,,195.3125,80.8961,95.2452,150.1037
15373,49.6714,-18.5598,5.72,0.381,F3V,6.132,,36.9686,22.6807,26.7171,-11.7669
15378,49.6826,34.2227,4.85,1.491,K2II,1303.767,,361.0108,193.1389,227.6015,203.0362
15405,49.7818,50.095,5.05,-0.067,B5V,245.4709,,171.8213,71.1731,84.1678,131.8056
15419,49.8404,3.3702,4.84,0.681,G5Vvar,0.8433,,9.1399,5.8843,6.9731,0.5373
15436,49.8792,-21.7579,3.7,1.614,M3/M4III,251.4201,,93.3707,55.8818,66.3128,-34.6111
15441,49.8954,-24.1229,5.63,1.663,M1III,436.9181,,299.4012,176.0265,209.0044,-122.3639
15471,49.9792,-43.0698,4.26,0.711,G8V,0.6286,82 G. Eri,6.0434,2.839,3.3809,-4.127
15475,49.9825,27.0711,5.91,0.86,G8IV,17.0294,,67.2495,38.5053,45.8603,30.605
15481,49.9969,65.6523,4.74,-0.108,B2.5Vne,604.2268,,233.6449,61.9208,73.7863,212.8646
15508,50.0817,77.7347,5.44,0.211,A6V,38.2648,,81.1688,11.0649,13.225,79.3161
15510,50.0848,29.0485,4.47,1.555,K2II-III,393.0067,,166.3894,93.3343,111.5665,80.7902
15518,50.1066,25.6627,6.14,1.241,K3III:,25.4683,,91.4077,52.8425,63.2137,39.5862
15546,50.1883,-26.6065,6.4,0.542,F7V,5.9869,,49.95,28.5946,34.3061,-22.3706
15580,50.2784,3.6756,5.7,0.964,G8.5III,44.7095,,98.912,63.0805,75.9225,6.341
15588,50.3068,21.1471,5.27,-0.067,B5IV,165.3484,,156.0062,92.9277,111.9589,56.2813
15604,50.35,-23.6351,5.5,0.885,G8III,69.5024,,112.4859,65.7559,79.3443,-45.0968
15609,50.3607,43.3297,4.96,0.051,A3V,19.2664,,46.1681,21.4247,25.8618,31.6803
15616,50.3893,-47.7767,6.4,0.989,K0III,51.1446,,145.9854,62.5489,75.5799,-108.1067
15630,50.4687,49.0709,5.94,0.468,F6V,7.0016,,43.7063,18.225,22.084,33.021
15657,50.5495,27.6076,5.55,1.1,G5III,385.4784,,271.0027,152.592,185.4354,125.5861
15661,50.5678,-25.5878,6.36,0.01,A1V,32.5687,,114.4165,65.5458,79.7055,-49.4158
15698,50.6885,20.7421,5.1,1.231,K3III,75.3009,,97.371,57.6897,70.4542,34.4851
15731,50.805,49.2133,5.32,-0.076,B5V,178.9781,,166.113,68.5758,84.0971,125.7719
15737,50.8238,-7.7941,6.2,0.702,G2V,3.9811,,37.1471,23.2493,28.5306,-5.0376
15761,50.9013,0.9101,6.47,1.154,K0,27.9512,,111.4827,70.2987,86.5064,1.7707
15768,50.9125,4.8821,6.37,0.851,G5III,343.2417,,373.1343,234.4102,288.5699,31.7559
15801,51.0095,-69.6246,6.14,0.482,A4:V+...,117.1656,,196.0784,42.9539,53.0618,-183.8101
15811,51.0422,12.6296,6.03,1.227,K0III-IV,66.558,,140.4494,86.1706,106.5722,30.7089
15822,51.077,24.7241,5.5,1.19,K4III,22.346,,63.7755,36.3956,45.0685,26.674
15824,51.0807,49.8612,1.79,0.481,F5Ib,4040.1734,Mirfak,155.2795,62.8852,77.8807,118.7088
15831,51.1088,20.8035,6.07,-0.028,A1V,29.7577,,95.6938,56.1637,69.6264,33.987
15837,51.1237,33.536,5.78,-0.001,A0V,75.7182,,133.5113,69.8482,86.6372,73.7597
15851,51.169,64.586,5.13,2.038,M0II,3056.3283,,628.9308,169.24,210.2591,568.0694
15861,51.2033,9.0289,3.61,0.887,G8III,249.3446,,89.2061,55.2003,68.6635,13.9993
15929,51.4011,-69.3364,5.96,0.415,F3V,5.5873,,39.4011,8.6741,10.8663,-36.8664
15948,51.4827,-35.9209,6.39,0.082,A1IV,28.1838,,107.8749,54.4036,68.3523,-63.2867
15949,51.4891,49.1208,6.09,-0.073,B7V,81.2082,,159.4896,64.9941,81.6768,120.5886
15976,51.5491,-41.6369,6.33,0.054,A1V,50.3501,,140.2525,65.182,82.0893,-93.1849
15990,51.5938,-27.3175,5.93,0.934,K0III,70.9251,,138.5042,76.4475,96.4314,-63.5624
16003,51.6474,28.7151,6.47,0.882,G5IV,5.9924,,51.6262,28.0944,35.5067,24.804
16044,51.7923,9.7327,3.73,-0.082,B9Vn,115.2391,,64.1026,39.0777,49.6452,10.8366
16055,51.8278,12.7353,6.29,-0.025,A0Vs,20.3986,,87.6424,52.8328,67.2057,19.3205
16073,51.8892,-35.6813,5.71,1.284,K2III,88.0643,,139.47,69.9194,89.137,-81.3496
16103,52.004,-11.2866,5.74,1.102,K2III,41.9952,,97.6562,58.9552,75.4699,-19.113
16108,52.0128,49.0629,4.99,-0.091,B5V,227.1956,,160.7717,64.8369,83.0255,121.4516
16117,52.048,-35.8534,6.49,0.126,A1V,28.8403,,114.2857,56.9679,73.0417,-66.9387
16129,52.0862,33.8076,5.72,0.048,A2V,61.6595,,117.2333,59.8563,76.8507,65.2292
16138,52.0982,60.2557,6.49,0.014,B9V,70.6643,,178.8909,54.522,70.0321,155.3217
16142,52.1107,22.804,6.03,0.951,K0IV,14.0088,,64.433,36.4777,46.8758,24.9729
16170,52.218,49.8484,5.58,-0.054,B6Vn,131.9471,,160.7717,63.5129,81.9334,122.8844
16185,52.2659,3.2487,6.41,0.79,G5,52.4807,,148.5884,90.7897,117.3236,8.4205
16187,52.2672,59.9403,4.21,0.419,B9Ia,6385.5749,,595.2381,182.4652,235.8035,515.1811
16203,52.3418,49.5089,4.67,-0.096,B3V,322.4037,,165.2893,65.5714,84.9677,125.7037
16204,52.3434,-62.9375,4.71,0.41,F5IV-V,5.3506,,21.6826,6.0267,7.8098,-19.3086
16211,52.3595,46.9379,6.21,0.131,B7V,109.0436,,195.3125,81.4422,105.6003,142.698
16222,52.4001,-12.6747,5.57,0.171,A5III/IV,84.7227,,128.2051,76.3173,99.1005,-28.1303
16226,52.4131,-6.8045,6.01,1.02,G5,48.4395,,118.7648,71.932,93.4498,-14.0714
16241,52.4781,58.8787,4.55,0.489,A0Ia SB:,7798.3011,,769.2308,242.1505,315.327,658.5196
16244,52.4798,-42.6343,5.76,0.205,A5V,18.5183,,65.445,29.3237,38.1876,-44.3269
16249,52.4955,-78.3518,5.68,0.932,G8III,44.9987,,98.3284,12.0867,15.7492,-96.3034
16251,52.5009,55.4518,5.09,0.022,A1V,29.7303,,60.9013,21.0244,27.4004,50.1613
16262,52.5456,59.3659,6.14,0.095,A2V,27.5931,,95.1475,29.4838,38.4874,81.8687
16269,52.5566,-41.3699,6.12,0.489,F7V,3.7394,,34.6981,15.8314,20.6741,-22.9326
16278,52.5808,71.8639,6.37,1.772,M2III,169.8244,,262.4672,49.6441,64.8867,249.4278
16281,52.602,11.3364,5.14,-0.041,A0Vn,93.9291,,110.742,65.9468,86.2609,21.7685
16294,52.6437,47.9952,4.36,1.367,K3III,190.8974,,110.2536,44.768,58.6468,81.9282
16298,52.6539,-47.3751,5.98,0.116,A2V,51.1446,,120.3369,49.4351,64.7847,-88.5443
16299,52.6539,48.1036,5.82,-0.033,B8V,307.3265,,273.9726,110.9856,145.4467,203.9325
16300,52.6544,-5.0751,4.74,-0.092,B9Vs,169.9809,,123.9157,74.8752,98.1257,-10.9619
16317,52.6893,6.1887,5.93,0.953,G8III,87.8213,,154.0832,92.8513,121.8374,16.6107
16327,52.7154,-66.4897,5.81,-0.055,B8V,292.146,,265.9574,64.2691,84.4123,-243.8799
16328,52.7182,12.9367,4.14,1.112,K0II-III...,211.8361,,104.9318,61.9476,81.3715,23.4915
16383,52.8723,49.2098,6.29,0.067,A0Vn,59.1562,,149.2537,58.8541,77.7409,113.0009
16406,52.9543,49.4011,6.41,0.075,B9III,23768402.8662,,100000.0,39205.1214,51940.7427,75928.3722
16408,52.9735,-25.6141,6.38,0.12,A3IV/V,12.6474,,71.9424,39.0651,51.7913,-31.1013
16429,53.0358,48.0235,5.47,-0.101,B8IIIp Mn,194.4464,,185.5288,74.6152,99.1465,137.9256
16449,53.0823,84.911,5.62,0.894,G3IIp...,52.2878,,103.0928,5.4928,7.3111,102.6864
16458,53.1095,46.0569,5.3,0.398,F4IIIvar,8.7177,,36.324,15.1314,20.16,26.1543
16468,53.1449,-50.3786,5.67,1.101,K3III,43.0923,,95.7854,36.6374,48.8762,-73.7812
16470,53.1498,9.3734,5.76,-0.072,B9IV,49.8884,,107.4114,63.5572,84.8036,17.4939
16475,53.1624,44.8558,6.42,-0.007,B2IV,322.9981,,370.3704,157.4115,210.1287,261.2313
16477,53.1667,35.4617,5.91,-0.084,B1V,1720.2834,,675.6757,329.9225,440.4831,391.9994
16490,53.2146,-61.0169,6.42,1.037,K0III,48.4842,,143.472,41.6297,55.6772,-125.5039
16496,53.2327,-9.4583,3.72,0.881,K2V,0.293,Ran,3.2161,1.8989,2.5413,-0.5285
16546,53.3842,58.7652,6.45,0.168,A4III,54.7016,,154.5595,47.8029,64.3295,132.1561
16550,53.396,39.8995,5.79,0.139,A5m,13.219,,56.0538,25.6418,34.5216,35.9553
16558,53.4128,54.9749,5.98,0.114,A3V,19.5524,,74.4048,25.4533,34.2889,60.9301
16561,53.4218,57.8687,6.37,0.523,F7V,11.0459,,66.9344,21.2146,28.5882,56.6822
16570,53.447,-21.6329,4.26,-0.106,B9V,139.1874,,89.9281,49.7858,67.1516,-33.1527
16587,53.4866,-31.0801,6.2,0.482,F5V,5.0304,,41.7711,21.2863,28.7528,-21.5638
16600,53.5349,17.8328,6.14,0.891,K1IVe...,4.9705,,40.3877,22.8505,30.92,12.3684
16623,53.6109,24.4644,5.95,0.123,A3V,62.8637,,131.5789,71.0528,96.4121,54.4905
16631,53.6399,-31.8748,6.39,1.404,K3III,302.2734,,353.3569,177.9,241.6502,-186.5954
16636,53.6561,-9.8683,6.25,0.019,A2V,51.9517,,137.3626,80.2008,109.0051,-23.5417
16655,53.7045,6.4177,6.49,0.642,G0,39.8841,,134.4086,79.0646,107.6511,15.0236
16656,53.7183,-25.5828,6.48,0.985,K0III,42.7366,,138.5042,73.9253,100.7047,-59.8082
16671,53.7543,60.0414,6.43,0.433,F5V,6.6435,,53.3618,15.7553,21.4909,46.232
16738,53.9885,-5.125,6.49,1.091,K0,81.9596,,192.6782,112.8317,155.2342,-17.2116
16739,53.9903,-11.1938,5.56,0.915,G7III:,69.8232,,115.8749,66.8295,91.95,-22.4946
16762,54.0726,-17.4671,5.24,-0.117,B8/B9III,155.5966,,149.2537,83.538,115.2869,-44.7996
16785,54.1224,48.1926,4.32,-0.058,B5Ve,521.4348,,178.8909,69.8893,96.6278,133.3435
16786,54.1257,-78.3231,6.29,1.15,K2III,140.9938,,230.4147,27.3281,37.788,-225.6461
16805,54.197,0.5878,5.82,0.885,G5IV/V +K1IV,3.8548,,30.6843,17.9494,24.8847,0.3148
16811,54.2183,0.4017,4.29,0.575,F9V,3.2659,,13.9626,8.1637,11.3269,0.0979
16829,54.2737,-40.2745,4.57,1.023,K0III,64.8037,,70.7714,31.5287,43.8343,-45.7502
16883,54.4493,15.4306,6.4,0.167,A5IV,13.4029,,74.7384,41.8883,58.6154,19.8857
16897,54.5007,42.5828,6.41,-0.064,B8Vn,105.3901,,210.5263,90.0134,126.1976,142.4538
16933,54.5822,56.9327,6.29,-0.099,B9p,65.6448,,157.2327,49.7182,69.9142,131.7658
16948,54.6219,-7.3919,5.86,0.98,G5III:,49.7966,,112.3596,64.5122,90.8509,-14.4556
16966,54.6986,-27.9431,6.01,-0.027,A0V,47.6431,,117.7856,60.1301,84.9205,-55.1936
16986,54.7547,-5.6262,5.97,0.921,K1V,4.0476,,33.7041,19.3562,27.3931,-3.3043
17015,54.8545,75.7396,6.25,0.973,G9III-IV,52.2396,,137.741,19.5317,27.744,133.4967
17016,54.8559,-10.4373,6.19,1.031,G5,34.8337,,109.4092,61.9377,87.9843,-19.8205
17017,54.8573,16.5367,6.18,1.0,K0III,49.7966,,130.2083,71.8497,102.07,37.0611
17046,54.9098,-3.393,6.22,1.041,G5,50.4894,,133.5113,76.6165,109.0538,-7.9018
17062,54.963,3.0569,5.55,0.931,G6III:,68.2339,,114.0251,65.3692,93.2288,6.0806
17079,54.9982,-1.1212,6.12,0.994,G5,44.2181,,119.3317,68.4358,97.7299,-2.3351
17095,55.0477,-15.2265,6.35,0.881,G8/K0III+..,100.0921,,199.6008,110.336,157.8554,-52.4224
17126,55.1597,-5.2107,5.53,-0.145,B9IIIp Si,123.8226,,152.207,86.5951,124.4073,-13.8232
17140,55.193,25.3295,6.11,0.097,A2IV,67.1738,,146.4129,75.54,108.6592,62.6388
17161,55.2827,37.5802,5.55,-0.062,B7Vn,332.9661,,251.8892,113.6904,164.084,153.62
17172,55.3075,-11.8024,6.49,0.377,F2III,19.002,,92.7644,51.6827,74.6601,-18.9738
17254,55.5389,63.2168,5.06,1.651,S5.3 SB:,208.9296,,159.2357,40.6018,59.162,142.1526
17262,55.5621,-31.9384,4.99,-0.159,B5III,593.1984,,259.7403,124.6505,181.7892,-137.4043
17267,55.5789,19.7003,5.68,-0.016,B9Vn,127.1745,,165.2893,87.9644,128.3675,55.7189
17271,55.5944,33.965,4.97,-0.048,B0.5V,937.562,,323.6246,151.6631,221.4516,180.8048
17286,55.6363,-85.262,6.4,-0.005,B9V,56.079,,152.9052,7.1289,10.4257,-152.3827
17300,55.6781,59.9694,5.74,1.736,K4Ib,1765.2247,,632.9114,178.5962,261.597,547.9482
17309,55.7086,-37.3135,4.59,1.191,K2IIICN...,40.5509,,56.4972,25.3159,37.1237,-34.2473
17316,55.7312,47.7876,3.01,-0.125,B5III SB,1362.6992,,158.2278,59.8608,87.8554,117.1928
